id,user_id,opp_id,user_strat,opp_strat,complete,seen_bit,created_at,updated_at,stage_id,user_time_left,opp_time_left,user_history,opp_history,fb_friend,same_parity,mutual_friends
17441,72,95,,t,f,f,4.498164109,4.498164225,4,,,,,,,
17442,181,95,,t,f,f,4.498187674,4.498187905,4,,,,,,,
17443,392,95,,t,f,f,4.498266759,4.498266968,4,,,,,,,
17444,34,95,,t,f,f,4.498290544,4.498290718,4,,,,,,,
17418,27,114,t,t,t,f,4.492844942,7.378576181,6,121,196,0,20,f,f,2
17394,113,336,t,f,t,t,4.454073194,8.911702708,2,74,116,100,0,f,f,0
3475,112,224,t,t,t,t,2.641629572,5.734952766,5,105,71,100,40,f,t,0
5345,117,231,t,f,t,t,2.804141944,5.84012456,6,85,15,0,20,f,t,1
10103,283,231,f,f,t,t,3.088095417,5.840231609,5,174,14,100,0,f,t,0
17415,99,99,f,f,t,t,4.486825127,6.214727199,1,,,,,f,t,
17329,153,153,t,t,t,t,4.409054873,6.352870914,1,,,,,f,t,
17410,88,421,f,f,t,f,4.48316941,6.37741125,4,162,187,0,0,f,f,7
17258,110,475,t,f,t,t,4.403370775,7.158243125,3,250,126,100,80,f,f,6
17391,11,485,f,f,t,t,4.43753037,7.215062801,3,223,180,20,0,f,t,2
17324,349,475,t,t,t,t,4.405534005,7.158242986,3,193,140,0,60,f,t,0
17405,74,421,t,f,t,f,4.480259896,7.395916157,6,73,181,100,0,f,f,1
17416,11,99,f,f,t,t,4.491359282,8.504605544,6,216,243,20,0,t,t,42
17356,112,112,t,f,t,t,4.426800509,7.594051181,1,,,,,f,t,
17358,112,2,t,t,t,t,4.430358495,7.651952604,4,73,186,60,20,t,t,25
17402,236,506,f,t,t,f,4.479607338,9.561491898,2,176,250,100,0,f,t,0
17390,272,485,t,f,t,f,4.437137963,10.22044565,2,138,166,0,0,f,f,0
17445,446,95,,t,f,f,4.498328356,4.498328472,4,,,,,,,
17447,319,95,,t,f,f,4.498423588,4.498423692,4,,,,,,,
17448,483,483,t,t,t,t,4.504318322,4.504354676,1,,,,,f,t,
17449,483,483,f,t,t,t,4.504416377,4.504440208,1,,,,,f,t,
17450,483,483,f,f,t,t,4.504499144,4.504524641,1,,,,,f,t,
17451,483,483,t,f,t,t,4.504584514,4.504614213,1,,,,,f,t,
17453,394,94,,t,f,f,4.50507816,4.505078252,3,,,,,,,
17454,509,509,t,f,t,t,4.509560671,4.511798333,1,,,,,f,t,
17458,44,509,,f,f,f,4.513979491,4.513979734,3,,,,,,,
17456,509,509,f,f,t,t,4.511860567,4.516192523,1,,,,,f,t,
17462,509,509,f,t,f,f,4.516254225,4.516254225,1,,,,,,,
17455,508,508,f,t,t,t,4.511553484,4.822142766,1,,,,,f,t,
17457,508,509,f,t,t,f,4.513505312,4.823767419,2,250,250,0,0,f,f,0
17452,483,483,f,f,t,t,4.504674016,4.831427847,1,,,,,f,t,
17459,220,509,,f,f,f,4.514644676,4.514644873,4,,,,,,,
17461,293,509,,f,f,f,4.51590375,4.515903889,6,,,,,,,
3328,14,215,f,t,t,f,2.631344201,4.545867338,6,147,220,0,0,f,f,20
17473,511,511,f,t,t,t,4.566977396,4.568276979,1,,,,,f,t,
17475,511,511,f,f,t,t,4.568661655,4.568728067,1,,,,,f,t,
17477,511,511,t,t,t,t,4.568923657,4.569034144,1,,,,,f,t,
17493,514,514,f,t,t,t,4.577764502,4.577790139,1,,,,,f,t,
17495,377,512,,t,f,f,4.577967905,4.577967998,2,,,,,,,
17496,514,514,f,t,t,t,4.577971887,4.578036065,1,,,,,f,t,
17498,172,514,,t,f,f,4.578238681,4.578238773,4,,,,,,,
17508,69,4,,f,f,f,4.60837022,4.608370498,5,,,,,,,
17514,397,4,,f,f,f,4.608672697,4.608673056,3,,,,,,,
17531,516,516,t,t,t,t,4.624985023,4.625040532,1,,,,,f,t,
17536,169,247,,f,f,f,4.632540278,4.632540417,2,,,,,,,
17546,127,247,,f,f,f,4.635899005,4.635899097,5,,,,,,,
17555,248,248,f,t,t,t,4.661399352,4.662377986,1,,,,,f,t,
17557,517,517,t,f,t,t,4.729998472,4.730181644,1,,,,,f,t,
17561,517,517,f,t,f,f,4.730664063,4.730664063,1,,,,,,,
17568,518,518,f,t,f,f,4.800445868,4.800445868,1,,,,,,,
17570,233,518,,t,f,f,4.802680764,4.802681007,3,,,,,,,
17578,125,350,,f,f,f,4.825579294,4.825579525,2,,,,,,,
17581,23,350,,f,f,f,4.825892118,4.825892488,3,,,,,,,
17585,498,350,,f,f,f,4.82620772,4.826208194,4,,,,,,,
17591,35,350,,f,f,f,4.826591597,4.826591782,5,,,,,,,
17576,508,508,t,t,t,t,4.8233789,4.8350586,1,,,,,f,t,
17602,520,520,f,t,t,t,4.844032627,4.844908009,1,,,,,f,t,
17612,521,521,t,t,t,t,4.883609271,4.883652836,1,,,,,f,t,
17613,521,521,f,t,f,f,4.883720509,4.883720509,1,,,,,,,
17625,280,113,,f,f,f,4.935176481,4.935176736,6,,,,,,,
17630,523,523,f,f,t,t,4.967946852,4.968041319,1,,,,,f,t,
17635,490,523,,f,f,f,4.971835544,4.971835787,5,,,,,,,
17638,524,524,f,t,t,t,4.980687164,4.981927072,1,,,,,f,t,
17643,525,525,t,t,t,t,4.983850127,4.983951609,1,,,,,f,t,
17644,525,525,f,f,t,t,4.98401316,4.98407581,1,,,,,f,t,
17481,96,511,t,t,t,f,4.569838854,5.027159201,2,94,250,100,0,f,f,0
17654,226,475,,f,f,f,5.031163657,5.031163924,3,,,,,,,
17657,454,475,,f,f,f,5.031320382,5.031320741,3,,,,,,,
17659,55,475,,f,f,f,5.031368657,5.0313689,3,,,,,,,
17661,24,475,,f,f,f,5.031430116,5.031430382,3,,,,,,,
17662,109,475,,f,f,f,5.03146456,5.031464861,3,,,,,,,
17663,77,475,,f,f,f,5.03149441,5.031494884,3,,,,,,,
17693,528,528,t,f,t,t,5.087222859,5.087270231,1,,,,,f,t,
17697,192,528,,t,f,f,5.089069549,5.089069745,2,,,,,,,
17689,527,527,f,f,t,t,5.074434097,5.097349109,1,,,,,f,t,
17699,351,351,f,f,t,t,5.102938275,5.104690914,1,,,,,f,t,
17701,529,529,f,t,t,t,5.122371516,5.122408137,1,,,,,f,t,
17708,42,2,,f,f,f,5.153206609,5.153206829,4,,,,,,,
17711,402,2,,f,f,f,5.153382708,5.153382847,4,,,,,,,
17712,219,2,,f,f,f,5.153642269,5.153642535,4,,,,,,,
17460,225,509,,f,f,f,4.515414329,4.515414456,5,,,,,,,
3588,14,252,f,f,t,f,2.653252836,4.544960451,5,196,180,20,40,f,t,0
17483,512,512,t,f,t,t,4.57632897,4.576487766,1,,,,,f,t,
17485,514,514,f,f,t,t,4.576531227,4.57667581,1,,,,,f,t,
17487,514,514,f,f,t,t,4.576738553,4.577078681,1,,,,,f,t,
17484,513,513,t,f,t,t,4.576526725,4.5775689,1,,,,,f,t,
17497,50,514,,f,f,f,4.578142488,4.578142593,2,,,,,,,
17499,513,513,t,f,t,t,4.57830272,4.578389294,1,,,,,f,t,
17502,514,514,f,f,f,f,4.578607292,4.578607292,1,,,,,,,
17507,499,4,,f,f,f,4.608269549,4.608269792,5,,,,,,,
17516,373,4,,f,f,f,4.608753322,4.608753542,3,,,,,,,
17518,392,4,,f,f,f,4.608846215,4.608846516,4,,,,,,,
17527,120,515,,f,f,f,4.623374988,4.623375104,2,,,,,,,
17534,250,516,,f,f,f,4.626279051,4.626279167,2,,,,,,,
17538,487,247,,f,f,f,4.635057743,4.635057847,2,,,,,,,
17539,139,247,,t,f,f,4.635124826,4.635124919,2,,,,,,,
17549,330,247,,t,f,f,4.636326088,4.636326331,6,,,,,,,
17550,54,247,,f,f,f,4.636694606,4.636694711,6,,,,,,,
17554,379,412,,f,f,f,4.656976019,4.656976285,2,,,,,,,
4013,248,86,t,f,t,f,2.706810174,4.662191759,3,181,0,0,0,f,t,0
17556,168,83,,t,f,f,4.681537037,4.681537153,6,,,,,,,
17472,206,68,f,f,t,f,4.565757535,4.695794769,6,78,237,0,20,t,t,22
12540,363,231,f,f,t,t,3.204582118,5.84012463,6,136,180,0,0,f,t,0
17526,231,132,f,f,t,f,4.613186968,5.840159699,6,67,94,0,0,f,f,0
6490,248,231,f,f,t,t,2.805870741,5.840295602,4,203,218,0,0,f,f,1
17446,248,95,f,t,t,t,4.498400764,9.904058947,4,182,175,0,60,f,f,0
17723,190,190,t,t,t,t,5.154820995,6.178546273,1,,,,,f,t,
500,14,20,f,f,t,t,1.306472789,6.329652824,3,143,215,0,0,f,t,2
17547,492,247,t,t,t,t,4.635981968,9.399118148,5,184,116,0,0,f,f,0
17470,2,68,f,f,t,t,4.565549444,6.345956736,5,250,19,20,40,t,t,55
17682,171,475,f,t,t,t,5.032486875,7.15824375,3,77,159,20,0,f,t,0
17521,2,4,f,f,t,t,4.609118715,7.453217118,2,207,183,0,0,t,t,50
17548,450,247,f,f,t,f,4.636255787,7.58450485,6,191,129,0,0,f,f,0
17504,18,4,f,f,t,t,4.608121771,7.596867454,4,138,175,0,20,f,t,3
17523,112,4,t,f,t,t,4.609838438,7.596549271,2,85,141,0,0,t,t,113
17580,282,350,f,f,t,f,4.825858449,7.701198796,3,122,160,0,0,f,t,0
17541,143,247,f,f,t,t,4.635379421,9.399086794,3,143,135,0,0,f,t,1
17558,517,517,f,f,t,t,4.730243657,4.730315799,1,,,,,f,t,
17560,517,517,t,t,t,t,4.730568715,4.730601146,1,,,,,f,t,
17571,519,519,f,f,t,t,4.807909051,4.808696204,1,,,,,f,t,
17575,508,508,t,t,t,t,4.822208553,4.823309942,1,,,,,f,t,
17577,350,350,f,f,f,f,4.82506625,4.82506625,1,,,,,,,
17579,105,350,,f,f,f,4.825641053,4.825641343,2,,,,,,,
17592,405,350,,f,f,f,4.826636516,4.826636887,5,,,,,,,
17596,465,350,,f,f,f,4.826925208,4.826925347,6,,,,,,,
17597,324,350,,f,f,f,4.826966285,4.826966493,6,,,,,,,
17494,508,514,f,f,t,f,4.577937859,4.834725313,6,251,250,0,0,f,t,0
17600,508,508,f,t,f,f,4.835122593,4.835122593,1,,,,,,,
17603,520,520,f,f,f,f,4.844968067,4.844968067,1,,,,,,,
17604,278,278,t,f,t,t,4.875431944,4.876798692,1,,,,,f,t,
17618,522,522,f,t,t,t,4.9041675,4.904244606,1,,,,,f,t,
17621,522,522,f,f,t,t,4.904565012,4.904595637,1,,,,,f,t,
17623,371,371,t,f,t,t,4.921195498,4.922068032,1,,,,,f,t,
17634,375,523,,f,f,f,4.970911782,4.97091235,4,,,,,,,
17636,10,523,,f,f,f,4.971972674,4.971972801,5,,,,,,,
17641,524,524,f,t,f,f,4.9822239,4.9822239,1,,,,,,,
17646,526,526,f,t,t,t,4.987037685,4.988099745,1,,,,,f,t,
17648,119,526,,f,f,f,4.989186377,4.989186493,2,,,,,,,
17647,526,526,f,t,t,t,4.98816,4.989322477,1,,,,,f,t,
17650,526,526,f,t,f,f,4.989465451,4.989465451,1,,,,,,,
17653,490,475,,f,f,f,5.031126771,5.031126875,3,,,,,,,
17669,310,475,,f,f,f,5.031860903,5.031861319,3,,,,,,,
17676,280,475,,f,f,f,5.032075787,5.032076111,3,,,,,,,
17678,133,475,,f,f,f,5.032145718,5.032145868,3,,,,,,,
17688,527,527,f,f,t,t,5.074165475,5.074367477,1,,,,,f,t,
17692,528,528,t,f,t,t,5.087051435,5.087159201,1,,,,,f,t,
615,14,28,f,f,t,f,1.381722836,4.544611991,5,236,194,0,0,f,t,13
17476,511,511,f,f,t,t,4.568791389,4.568859803,1,,,,,f,t,
17479,511,511,f,f,t,t,4.569209456,4.569266238,1,,,,,f,t,
17486,512,512,f,f,t,t,4.576549074,4.576893391,1,,,,,f,t,
17489,514,514,t,t,t,t,4.577141366,4.577398866,1,,,,,f,t,
17491,513,513,t,t,t,t,4.577628681,4.578242801,1,,,,,f,t,
17467,2,68,f,f,t,f,4.565329896,4.595543715,6,237,6,40,20,t,t,55
2766,112,4,f,f,t,t,2.53243206,4.607999468,4,186,207,0,20,t,t,113
17505,51,4,,f,f,f,4.608165336,4.608165683,4,,,,,,,
17506,79,4,,f,f,f,4.608202847,4.608203403,4,,,,,,,
17509,195,4,,f,f,f,4.608404005,4.608404282,5,,,,,,,
17510,65,4,,f,f,f,4.608469815,4.608470174,6,,,,,,,
17511,173,4,,f,f,f,4.608517442,4.608517662,6,,,,,,,
17512,448,4,,f,f,f,4.608573623,4.608573819,2,,,,,,,
17513,424,4,,f,f,f,4.60861691,4.608617106,2,,,,,,,
17517,19,4,,f,f,f,4.60880088,4.608801053,4,,,,,,,
17524,502,4,,f,f,f,4.609936053,4.609936273,2,,,,,,,
17528,452,515,,t,f,f,4.623954838,4.623955058,2,,,,,,,
17529,516,516,f,f,t,t,4.624774028,4.624925405,1,,,,,f,t,
17533,516,516,f,t,f,f,4.626126968,4.626126968,1,,,,,,,
17540,31,247,,t,f,f,4.635246806,4.635247141,2,,,,,,,
13184,248,402,f,f,t,f,3.205550486,4.661835058,4,196,169,0,0,f,t,10
17559,517,517,f,f,t,t,4.730377836,4.730499896,1,,,,,f,t,
17563,518,518,f,f,t,t,4.783499433,4.793194653,1,,,,,f,t,
17566,149,518,,t,f,f,4.796214456,4.796214676,2,,,,,,,
17565,518,518,t,t,t,t,4.793544653,4.800382141,1,,,,,f,t,
17582,80,350,,f,f,f,4.825949479,4.825949907,3,,,,,,,
17583,359,350,,f,f,f,4.826037188,4.826037581,3,,,,,,,
17587,210,350,,f,f,f,4.826315081,4.826315301,4,,,,,,,
17590,165,350,,f,f,f,4.82652985,4.82653015,5,,,,,,,
17594,338,350,,f,f,f,4.826811667,4.826811933,6,,,,,,,
17605,278,278,f,t,f,f,4.876860347,4.876860347,1,,,,,,,
17622,522,522,f,f,f,f,4.904658206,4.904658206,1,,,,,,,
17624,371,371,f,f,f,f,4.922129757,4.922129757,1,,,,,,,
17633,517,523,,f,f,f,4.970267338,4.970267558,3,,,,,,,
17637,26,523,,f,f,f,4.972705729,4.972705926,6,,,,,,,
17640,524,524,t,t,t,t,4.982131042,4.982162269,1,,,,,f,t,
17642,525,525,t,t,t,t,4.983497153,4.983789178,1,,,,,f,t,
17645,525,525,t,f,t,t,4.984137245,4.984180266,1,,,,,f,t,
17649,526,526,t,f,t,t,4.989378924,4.989405104,1,,,,,f,t,
17294,69,475,f,f,t,t,4.404390891,5.030638738,3,119,174,0,0,f,t,0
17569,475,518,f,t,t,f,4.802663148,5.030989005,3,158,249,0,0,t,f,25
17651,221,475,,f,f,f,5.031077685,5.031077894,3,,,,,,,
17655,394,475,,f,f,f,5.031216921,5.031217072,3,,,,,,,
17672,290,475,,f,f,f,5.031972882,5.031973079,3,,,,,,,
17680,330,475,,f,f,f,5.032270556,5.032271169,3,,,,,,,
17681,511,475,,f,f,f,5.032306875,5.032307072,3,,,,,,,
17683,375,94,,t,f,f,5.033728657,5.033728866,5,,,,,,,
17698,527,527,f,f,f,f,5.097412616,5.097412616,1,,,,,,,
17700,529,529,f,t,t,t,5.122041944,5.122311458,1,,,,,f,t,
17702,529,529,f,t,t,t,5.122468646,5.122498947,1,,,,,f,t,
17704,529,529,f,t,f,f,5.122642998,5.122642998,1,,,,,,,
17705,103,2,,t,f,f,5.152932836,5.152933044,4,,,,,,,
17709,9,2,,t,f,f,5.153274826,5.153275023,4,,,,,,,
1787,14,41,t,t,t,f,2.302936991,4.544728785,5,210,158,0,100,f,f,15
17609,231,278,f,f,t,f,4.877420486,5.840063194,3,78,186,0,0,f,f,0
17610,231,278,f,f,t,f,4.877537627,5.840111528,2,71,179,0,0,f,f,0
6513,278,231,f,f,t,t,2.805875,5.840295706,4,210,141,0,0,f,f,0
17525,231,132,f,f,t,f,4.613069329,5.840337882,4,2,81,0,0,f,f,0
17522,171,4,f,f,t,t,4.609755116,7.45321735,2,81,179,80,0,t,f,117
17573,99,519,f,f,t,f,4.809389213,6.214527303,2,226,250,0,0,f,t,0
17694,528,528,f,f,t,t,5.08733434,6.27546147,1,,,,,f,t,
17696,527,528,f,f,t,t,5.088747361,6.277385521,2,250,250,0,0,f,f,0
17567,114,518,t,f,t,f,4.800069109,6.309797141,4,222,240,0,0,f,t,4
17471,206,68,f,f,t,t,4.565674433,6.345956806,5,91,250,60,40,t,t,22
17544,363,247,f,f,t,t,4.63567022,9.399118206,5,149,148,0,0,f,t,0
17574,485,519,f,t,t,f,4.80987316,7.215279306,3,174,246,0,0,f,t,0
17520,2,4,f,f,t,t,4.609006736,7.453339456,5,220,196,20,20,t,t,50
17674,412,475,f,f,t,f,5.032032951,8.59123853,3,174,80,0,0,f,f,5
17537,152,247,t,f,t,t,4.63497765,9.399052685,2,130,128,100,0,f,f,5
17664,22,475,f,f,t,f,5.031519907,10.26695068,3,142,63,40,0,f,f,1
17463,510,510,f,f,t,t,4.564270185,4.564686157,1,,,,,f,t,
17464,510,510,t,t,t,t,4.564748831,4.564823461,1,,,,,f,t,
17465,510,510,f,t,f,f,4.564884514,4.564884514,1,,,,,,,
17474,511,511,f,f,t,t,4.568342257,4.568598345,1,,,,,f,t,
17478,511,511,t,t,t,t,4.569097488,4.569146574,1,,,,,f,t,
17480,511,511,f,f,f,f,4.569332245,4.569332245,1,,,,,,,
17482,512,512,f,t,t,t,4.575271725,4.576268229,1,,,,,f,t,
17488,512,512,f,t,f,f,4.576954444,4.576954444,1,,,,,,,
17490,514,514,f,t,t,t,4.577445648,4.577543762,1,,,,,f,t,
17492,514,514,f,f,t,t,4.57770956,4.577744259,1,,,,,f,t,
17500,514,514,t,f,t,t,4.578348113,4.578544363,1,,,,,f,t,
17503,367,4,,f,f,f,4.608053264,4.608053657,4,,,,,,,
17519,109,4,,f,f,f,4.608878507,4.608878866,4,,,,,,,
17530,515,515,t,t,t,t,4.624810926,4.624885116,1,,,,,f,t,
17532,516,516,f,f,t,t,4.62510044,4.626057755,1,,,,,f,t,
17197,4,2,f,f,t,t,4.345701817,4.631417361,2,200,224,0,0,t,t,50
17535,247,247,f,t,f,f,4.631934039,4.631934039,1,,,,,,,
9189,247,346,f,f,t,f,3.030982014,4.632909826,3,227,192,100,0,f,f,0
17542,90,247,,f,f,f,4.635428958,4.635429213,3,,,,,,,
17543,361,247,,f,f,f,4.635528275,4.635528553,5,,,,,,,
17551,151,2,,f,f,f,4.656158438,4.656158553,3,,,,,,,
17553,474,2,,f,f,f,4.656344155,4.656344618,2,,,,,,,
17564,518,518,f,t,t,t,4.793258056,4.793481134,1,,,,,f,t,
17584,77,350,,f,f,f,4.826133924,4.826134317,2,,,,,,,
17588,193,350,,f,f,f,4.826362581,4.826362894,4,,,,,,,
17589,176,350,,f,f,f,4.826481019,4.826481447,5,,,,,,,
17593,388,350,,f,f,f,4.826742106,4.826742581,6,,,,,,,
17595,436,350,,f,f,f,4.826875613,4.826875775,6,,,,,,,
17598,483,483,f,f,t,t,4.831487778,4.831523877,1,,,,,f,t,
17599,483,483,f,t,f,f,4.831583854,4.831583854,1,,,,,,,
17601,434,434,f,t,f,f,4.84320316,4.84320316,1,,,,,,,
17586,434,350,f,f,t,f,4.826261597,4.843403669,4,197,174,0,0,f,t,0
17611,521,521,f,t,t,t,4.883412789,4.883540405,1,,,,,f,t,
17614,311,521,,f,f,f,4.884480243,4.88448037,2,,,,,,,
17615,518,521,t,t,t,f,4.884578449,4.888071389,2,250,250,0,0,t,f,9
17619,522,522,f,f,t,t,4.904313912,4.904380475,1,,,,,f,t,
17620,522,522,f,t,t,t,4.904443044,4.904502326,1,,,,,f,t,
17626,79,113,,t,f,f,4.935234572,4.935234954,6,,,,,,,
17627,124,113,,t,f,f,4.935268322,4.9352689,6,,,,,,,
17628,523,523,t,f,t,t,4.965650174,4.967723715,1,,,,,f,t,
17629,523,523,f,t,t,t,4.967786157,4.967883391,1,,,,,f,t,
17631,523,523,f,f,f,f,4.96810412,4.96810412,1,,,,,,,
17632,28,523,,f,f,f,4.969252604,4.96925294,2,,,,,,,
17714,60,2,,f,f,f,5.153770486,5.153771123,4,,,,,,,
17639,524,524,f,t,t,t,4.981990174,4.982070069,1,,,,,f,t,
17656,335,475,,f,f,f,5.031279074,5.031279248,3,,,,,,,
17666,482,475,,f,f,f,5.031681123,5.03168309,3,,,,,,,
17668,205,475,,f,f,f,5.031823542,5.031823924,3,,,,,,,
17671,380,475,,f,f,f,5.031935868,5.0319361,3,,,,,,,
17675,103,475,,f,f,f,5.032053426,5.032053773,3,,,,,,,
17677,65,475,,f,f,f,5.032100613,5.032101238,3,,,,,,,
17684,161,94,,f,f,f,5.033856979,5.03385728,4,,,,,,,
17687,527,527,f,f,t,t,5.072142836,5.074102766,1,,,,,f,t,
17690,528,528,f,f,t,t,5.084464514,5.086545706,1,,,,,f,t,
17691,528,528,f,f,t,t,5.086609062,5.086988623,1,,,,,f,t,
17695,320,528,,f,f,f,5.088610822,5.088611343,2,,,,,,,
17703,529,529,t,t,t,t,5.122559144,5.122582546,1,,,,,f,t,
17706,237,2,,t,f,f,5.153052199,5.153052512,4,,,,,,,
17710,82,2,,f,f,f,5.153329606,5.153329931,4,,,,,,,
17713,379,2,,f,f,f,5.153746447,5.153746551,4,,,,,,,
17719,8,2,,f,f,f,5.154168773,5.154168958,4,,,,,,,
17724,335,190,,t,f,f,5.154992141,5.154992361,6,,,,,,,
17726,530,530,f,f,f,f,5.175861574,5.175861574,1,,,,,,,
17727,531,531,f,t,t,t,5.183417616,5.183490868,1,,,,,f,t,
17728,531,531,f,t,t,t,5.183553634,5.183622396,1,,,,,f,t,
17729,531,531,t,f,t,t,5.183687627,5.183730787,1,,,,,f,t,
17730,531,531,t,t,t,t,5.183794329,5.183842766,1,,,,,f,t,
17731,531,531,t,f,t,t,5.183906447,5.183953993,1,,,,,f,t,
17732,531,531,f,t,f,f,5.184017153,5.184017153,1,,,,,,,
17733,530,2,,f,f,f,5.187753426,5.187758125,2,,,,,,,
17734,530,2,,f,f,f,5.187882998,5.187883646,3,,,,,,,
17735,8,1,,t,f,f,5.361092905,5.361094919,5,,,,,,,
17738,381,2,,f,f,f,5.362244051,5.362244317,4,,,,,,,
17739,426,2,,f,f,f,5.362293171,5.362293356,4,,,,,,,
17740,80,2,,f,f,f,5.362347106,5.362348125,4,,,,,,,
17742,9,2,,f,f,f,5.362582326,5.362582569,3,,,,,,,
17743,187,187,f,t,f,f,5.363335035,5.363335035,1,,,,,,,
17744,532,532,f,t,t,t,5.367192419,5.368252269,1,,,,,f,t,
17745,532,532,t,f,t,t,5.368312338,5.368368102,1,,,,,f,t,
17746,532,532,f,t,t,t,5.368428576,5.368703519,1,,,,,f,t,
17747,533,533,f,t,t,t,5.368493206,5.36892603,1,,,,,f,t,
17754,534,534,f,t,f,f,5.369180266,5.369180266,1,,,,,,,
17748,532,532,t,f,t,t,5.368764873,5.368799456,1,,,,,f,t,
17751,534,534,f,f,t,t,5.36898463,5.369118877,1,,,,,f,t,
17753,533,533,f,t,t,t,5.369141088,5.369355394,1,,,,,f,t,
17759,40,164,,t,f,f,5.387821516,5.387821655,2,,,,,,,
17760,327,164,,f,f,f,5.387999421,5.387999641,3,,,,,,,
17767,476,433,,f,f,f,5.390307338,5.390307465,4,,,,,,,
17769,177,433,,t,f,f,5.390680926,5.390681597,6,,,,,,,
16740,1,113,t,t,t,t,4.049364271,5.43761809,6,195,68,80,100,f,t,0
17717,406,2,t,f,t,t,5.153946088,7.348356053,4,122,101,0,20,t,t,88
17466,231,68,f,f,t,f,4.565186424,5.840178229,6,54,182,0,20,f,f,1
17607,231,278,f,f,t,t,4.877134618,7.781069456,5,15,162,0,0,f,f,0
17765,433,433,f,f,t,t,5.388697558,9.429829086,1,,,,,f,t,
17608,231,278,f,f,t,f,4.877274884,5.840346528,4,250,149,0,0,f,f,0
17515,95,4,f,f,t,t,4.608721725,7.453048935,3,151,168,0,20,f,f,2
17606,231,278,f,f,t,t,4.876973738,7.781015856,6,41,175,0,0,f,f,0
17685,71,475,t,f,t,t,5.034074641,7.158243866,3,33,150,20,20,f,t,1
17501,513,513,t,t,t,t,4.578448495,7.376386366,1,,,,,f,t,
17716,21,2,f,f,t,t,5.153885394,7.651952697,4,56,213,40,20,t,f,42
17736,3,1,f,t,t,t,5.361409815,8.388942674,5,212,181,80,40,t,t,0
17572,519,519,f,t,t,t,4.808762407,9.588717975,1,,,,,f,t,
17770,191,5,,f,f,f,5.391884572,5.391884873,2,,,,,,,
17749,534,534,f,f,t,t,5.36877853,5.368902963,1,,,,,f,t,
17752,533,533,t,f,t,t,5.368988275,5.369080069,1,,,,,f,t,
13732,363,5,f,t,t,t,3.219793345,5.392070752,5,142,158,0,80,f,t,0
17755,533,533,f,t,f,f,5.369415671,5.369415671,1,,,,,,,
17750,532,532,f,t,t,t,5.368859745,5.370006053,1,,,,,f,t,
17764,164,164,f,f,f,f,5.388511667,5.388511667,1,,,,,,,
17756,70,532,,f,f,f,5.369611354,5.369611667,2,,,,,,,
17757,532,532,f,f,t,t,5.370071308,5.37012088,1,,,,,f,t,
17758,532,532,f,f,f,f,5.370183993,5.370183993,1,,,,,,,
17761,45,164,,t,f,f,5.388116528,5.388116806,4,,,,,,,
17762,316,164,,t,f,f,5.388234456,5.388234664,5,,,,,,,
17763,515,164,,t,f,f,5.388349745,5.388350127,6,,,,,,,
17766,9,433,,t,f,f,5.390146933,5.390150127,2,,,,,,,
17771,1,3,f,t,t,t,5.428556238,5.429994549,2,250,237,60,20,t,t,0
12084,106,393,f,t,t,t,3.170362049,7.455755255,6,154,41,0,80,t,f,87
16088,26,68,t,t,t,t,3.40642081,5.43125015,4,24,9,100,0,t,t,97
16234,206,68,f,f,t,t,3.438923519,5.431250243,4,168,101,0,20,t,t,22
16393,231,68,f,f,t,t,3.561641343,5.431250312,4,102,43,0,20,f,f,1
17774,339,113,,t,f,f,5.442821123,5.442821343,5,,,,,,,
17775,150,113,,t,f,f,5.443260845,5.443261227,5,,,,,,,
17776,276,113,,t,f,f,5.443570197,5.443570359,5,,,,,,,
17779,139,113,,t,f,f,5.446503854,5.446504178,5,,,,,,,
17780,344,113,,t,f,f,5.44844397,5.448444132,5,,,,,,,
17781,355,113,,f,f,f,5.448554201,5.448554387,5,,,,,,,
17782,411,113,,t,f,f,5.448690336,5.448690475,5,,,,,,,
17783,65,113,,t,f,f,5.448817326,5.448817477,5,,,,,,,
17785,506,113,,t,f,f,5.449268426,5.449268553,5,,,,,,,
17787,189,113,,t,f,f,5.449511273,5.449511447,5,,,,,,,
2509,71,71,f,t,t,t,2.489719653,5.468965231,1,,,,,f,t,
17788,71,71,f,f,f,f,5.468983438,5.468983438,1,,,,,,,
11831,71,382,t,t,t,f,3.141341736,5.469418322,4,11,213,60,0,f,f,0
4000,71,260,t,f,t,f,2.702216042,5.469474502,5,22,223,0,0,f,f,0
16549,106,106,f,f,t,t,3.681544201,5.48822912,1,,,,,f,t,
17790,106,106,f,t,t,t,5.488291435,5.488409653,1,,,,,f,t,
17791,106,106,f,t,t,t,5.488472697,5.488956053,1,,,,,f,t,
17792,106,106,t,f,t,t,5.489016678,5.489082975,1,,,,,f,t,
17789,535,535,t,t,t,t,5.488192778,5.489211366,1,,,,,f,t,
17794,535,535,f,t,f,f,5.489274236,5.489274236,1,,,,,,,
17793,106,106,t,t,t,t,5.489146262,5.489383808,1,,,,,f,t,
17795,106,106,t,f,t,t,5.489444144,5.489515046,1,,,,,f,t,
17796,106,106,f,f,f,f,5.489575509,5.489575509,1,,,,,,,
17797,129,535,,t,f,f,5.489641088,5.489641192,2,,,,,,,
17075,106,496,f,f,t,f,4.26681434,5.490046806,2,247,206,0,0,t,t,75
4043,106,86,f,f,t,f,2.711768843,5.490234676,2,239,250,0,0,t,t,87
